year,period,periodName,date,series,value,md_rate,mn_rate
2014,M07,July,2014-07-01,qr,1.9,2.2,2.20909090909091
2014,M07,July,2014-07-01,hl,5008,5649,5645.45454545455
2014,M07,July,2014-07-01,hr,3.6,3.8,3.86363636363636
2014,M07,July,2014-07-01,tsr,4748,5338,5288.63636363636
2014,M07,July,2014-07-01,tsl,3.4,3.6,3.6
2014,M06,June,2014-06-01,ldl,1761,1761,1752.81818181818
2014,M06,June,2014-06-01,ldr,1.3,1.2,1.20909090909091
2014,M06,June,2014-06-01,ql,2507,3154,3187.45454545455
2014,M06,June,2014-06-01,qr,1.8,2.2,2.18181818181818
2014,M06,June,2014-06-01,hl,4925,5760,5759.36363636364
2014,M06,June,2014-06-01,hr,3.5,3.8,3.95454545454545
2014,M06,June,2014-06-01,tsr,4612,5463,5292.72727272727
2014,M06,June,2014-06-01,tsl,3.3,3.7,3.62727272727273
2014,M05,May,2014-05-01,ldl,1710,1773,1724.90909090909
2014,M05,May,2014-05-01,ldr,1.2,1.2,1.19090909090909
2014,M05,May,2014-05-01,ql,2483,3111,3162.63636363636
2014,M05,May,2014-05-01,qr,1.8,2.1,2.16363636363636
2014,M05,May,2014-05-01,hl,4808,5725,5798.27272727273
2014,M05,May,2014-05-01,hr,3.5,3.8,4.00909090909091
2014,M05,May,2014-05-01,tsr,4572,5270,5230.36363636364
2014,M05,May,2014-05-01,tsl,3.3,3.6,3.61818181818182
2014,M04,April,2014-04-01,ldl,1764,1764,2376.36363636364
2014,M04,April,2014-04-01,ldr,1.3,1.2,1.70909090909091
2014,M04,April,2014-04-01,ql,2474,3028,3134.36363636364
2014,M04,April,2014-04-01,qr,1.8,2.1,2.16363636363636
2014,M04,April,2014-04-01,hl,4880,5294,5428.18181818182
2014,M04,April,2014-04-01,hr,3.5,3.7,3.75454545454545
2014,M04,April,2014-04-01,tsr,4597,5441,5860.18181818182
2014,M04,April,2014-04-01,tsl,3.3,3.6,4.10909090909091
2014,M03,March,2014-03-01,ldl,1703,1787,2759.27272727273
2014,M03,March,2014-03-01,ldr,1.2,1.2,1.85454545454545
2014,M03,March,2014-03-01,ql,2449,3150,3193.18181818182
2014,M03,March,2014-03-01,qr,1.8,2.2,2.18181818181818
2014,M03,March,2014-03-01,hl,4763,5395,5477.54545454545
2014,M03,March,2014-03-01,hr,3.5,3.7,3.73636363636364
2014,M03,March,2014-03-01,tsr,4518,5494,6302.36363636364
2014,M03,March,2014-03-01,tsl,3.3,3.7,4.29090909090909
2014,M02,February,2014-02-01,ldl,1767,1757,1719.81818181818
2014,M02,February,2014-02-01,ldr,1.3,1.2,1.17272727272727
2014,M02,February,2014-02-01,ql,2411,3222,3232.18181818182
2014,M02,February,2014-02-01,qr,1.8,2.2,2.21818181818182
2014,M02,February,2014-02-01,hl,4696,5624,5575.45454545455
2014,M02,February,2014-02-01,hr,3.4,3.8,3.81818181818182
2014,M02,February,2014-02-01,tsr,4549,5319,5295.18181818182
2014,M02,February,2014-02-01,tsl,3.3,3.7,3.62727272727273
2014,M01,January,2014-01-01,ldl,1806,1745,1725.90909090909
2014,M01,January,2014-01-01,ldr,1.3,1.2,1.18181818181818
2014,M01,January,2014-01-01,ql,2311,3188,3187.45454545455
2014,M01,January,2014-01-01,qr,1.7,2.2,2.17272727272727
2014,M01,January,2014-01-01,hl,4626,5512,5518.45454545455
2014,M01,January,2014-01-01,hr,3.4,3.8,3.79090909090909
2014,M01,January,2014-01-01,tsr,4435,5288,5264.45454545455
2014,M01,January,2014-01-01,tsl,3.2,3.6,3.62727272727273
2013,M12,December,2013-12-01,ldl,1770,1786.5,1743.3
2013,M12,December,2013-12-01,ldr,1.3,1.25,1.2
2013,M12,December,2013-12-01,ql,2287,3312.5,3289.8
2013,M12,December,2013-12-01,qr,1.7,2.25,2.24
2013,M12,December,2013-12-01,hl,4614,5569,5627.2
2013,M12,December,2013-12-01,hr,3.4,3.9,3.85
2013,M12,December,2013-12-01,tsr,4392,5401.5,5382.7
2013,M12,December,2013-12-01,tsl,3.2,3.7,3.68
2013,M11,November,2013-11-01,ldl,1630,1749,1732.3
2013,M11,November,2013-11-01,ldr,1.2,1.2,1.19
2013,M11,November,2013-11-01,ql,2391,3219.5,3303.9
2013,M11,November,2013-11-01,qr,1.7,2.25,2.25
2013,M11,November,2013-11-01,hl,4622,5660,5645.6
2013,M11,November,2013-11-01,hr,3.4,3.85,3.88
2013,M11,November,2013-11-01,tsr,4367,5478.5,5391.7
2013,M11,November,2013-11-01,tsl,3.2,3.65,3.69
2013,M10,October,2013-10-01,ldl,1675,1760.5,1705.8
2013,M10,October,2013-10-01,ldr,1.2,1.2,1.16
2013,M10,October,2013-10-01,ql,2372,3261.5,3261.9
2013,M10,October,2013-10-01,qr,1.7,2.25,2.22
2013,M10,October,2013-10-01,hl,4518,5693,5643.6
2013,M10,October,2013-10-01,hr,3.3,3.8,3.87
2013,M10,October,2013-10-01,tsr,4350,5379.5,5318.1
2013,M10,October,2013-10-01,tsl,3.2,3.7,3.64
2013,M09,September,2013-09-01,ldl,1892,1741,1708.6
2013,M09,September,2013-09-01,ldr,1.4,1.2,1.18
2013,M09,September,2013-09-01,ql,2302,3181.5,3242
2013,M09,September,2013-09-01,qr,1.7,2.2,2.23
2013,M09,September,2013-09-01,hl,4726,5537.5,5632
2013,M09,September,2013-09-01,hr,3.5,3.75,3.88
2013,M09,September,2013-09-01,tsr,4519,5203.5,5297.4
2013,M09,September,2013-09-01,tsl,3.3,3.6,3.64
2013,M08,August,2013-08-01,ldl,1816,1786.5,1717.7
2013,M08,August,2013-08-01,ldr,1.3,1.2,1.18
2013,M08,August,2013-08-01,ql,2316,3050.5,3211.9
2013,M08,August,2013-08-01,qr,1.7,2.1,2.2
2013,M08,August,2013-08-01,hl,4730,5667,5610.9
2013,M08,August,2013-08-01,hr,3.5,3.85,3.87
2013,M08,August,2013-08-01,tsr,4493,5269,5282.2
2013,M08,August,2013-08-01,tsl,3.3,3.6,3.63
2013,M07,July,2013-07-01,ldl,1713,1759,1711
2013,M07,July,2013-07-01,ldr,1.3,1.2,1.18181818181818
2013,M07,July,2013-07-01,ql,2363,3097,3227.81818181818
2013,M07,July,2013-07-01,qr,1.7,2.2,2.20909090909091
2013,M07,July,2013-07-01,hl,4561,5649,5645.45454545455
2013,M07,July,2013-07-01,hr,3.3,3.8,3.86363636363636
2013,M07,July,2013-07-01,tsr,4421,5338,5288.63636363636
2013,M07,July,2013-07-01,tsl,3.2,3.6,3.6
2013,M06,June,2013-06-01,ldl,1761,1761,1752.81818181818
2013,M06,June,2013-06-01,ldr,1.3,1.2,1.20909090909091
2013,M06,June,2013-06-01,ql,2203,3154,3187.45454545455
2013,M06,June,2013-06-01,qr,1.6,2.2,2.18181818181818
2013,M06,June,2013-06-01,hl,4440,5760,5759.36363636364
2013,M06,June,2013-06-01,hr,3.3,3.8,3.95454545454545
2013,M06,June,2013-06-01,tsr,4307,5463,5292.72727272727
2013,M06,June,2013-06-01,tsl,3.2,3.7,3.62727272727273
2013,M05,May,2013-05-01,ldl,1836,1773,1724.90909090909
2013,M05,May,2013-05-01,ldr,1.3,1.2,1.19090909090909
2013,M05,May,2013-05-01,ql,2234,3111,3162.63636363636
2013,M05,May,2013-05-01,qr,1.6,2.1,2.16363636363636
2013,M05,May,2013-05-01,hl,4663,5725,5798.27272727273
2013,M05,May,2013-05-01,hr,3.4,3.8,4.00909090909091
2013,M05,May,2013-05-01,tsr,4442,5270,5230.36363636364
2013,M05,May,2013-05-01,tsl,3.3,3.6,3.61818181818182
2013,M04,April,2013-04-01,ldl,1793,1764,2376.36363636364
2013,M04,April,2013-04-01,ldr,1.3,1.2,1.70909090909091
2013,M04,April,2013-04-01,ql,2296,3028,3134.36363636364
2013,M04,April,2013-04-01,qr,1.7,2.1,2.16363636363636
2013,M04,April,2013-04-01,hl,4572,5294,5428.18181818182
2013,M04,April,2013-04-01,hr,3.4,3.7,3.75454545454545
2013,M04,April,2013-04-01,tsr,4422,5441,5860.18181818182
2013,M04,April,2013-04-01,tsl,3.3,3.6,4.10909090909091
2013,M03,March,2013-03-01,ldl,1787,1787,2759.27272727273
2013,M03,March,2013-03-01,ldr,1.3,1.2,1.85454545454545
2013,M03,March,2013-03-01,ql,2124,3150,3193.18181818182
2013,M03,March,2013-03-01,qr,1.6,2.2,2.18181818181818
2013,M03,March,2013-03-01,hl,4369,5395,5477.54545454545
2013,M03,March,2013-03-01,hr,3.2,3.7,3.73636363636364
2013,M03,March,2013-03-01,tsr,4241,5494,6302.36363636364
2013,M03,March,2013-03-01,tsl,3.1,3.7,4.29090909090909
2013,M02,February,2013-02-01,ldl,1664,1757,1719.81818181818
2013,M02,February,2013-02-01,ldr,1.2,1.2,1.17272727272727
2013,M02,February,2013-02-01,ql,2298,3222,3232.18181818182
2013,M02,February,2013-02-01,qr,1.7,2.2,2.21818181818182
2013,M02,February,2013-02-01,hl,4571,5624,5575.45454545455
2013,M02,February,2013-02-01,hr,3.4,3.8,3.81818181818182
2013,M02,February,2013-02-01,tsr,4293,5319,5295.18181818182
2013,M02,February,2013-02-01,tsl,3.2,3.7,3.62727272727273
2013,M01,January,2013-01-01,ldl,1678,1745,1725.90909090909
2013,M01,January,2013-01-01,ldr,1.2,1.2,1.18181818181818
2013,M01,January,2013-01-01,ql,2280,3188,3187.45454545455
2013,M01,January,2013-01-01,qr,1.7,2.2,2.17272727272727
2013,M01,January,2013-01-01,hl,4487,5512,5518.45454545455
2013,M01,January,2013-01-01,hr,3.3,3.8,3.79090909090909
2013,M01,January,2013-01-01,tsr,4347,5288,5264.45454545455
2013,M01,January,2013-01-01,tsl,3.2,3.6,3.62727272727273
